Metric,Hits@1,Hits@3,Hits@10,Hits@20,Hits@50,Hits@100,MRR,mrr_hit1,mrr_hit3,mrr_hit10,mrr_hit20,mrr_hit50,mrr_hit100,AUC,AP,ACC,out_channels,hidden_channels,batch_size,dropout,num_layers,negative_slope,base_lr,score_num_layers_predictor,score_gin_mlp_layer,score_hidden_channels,score_out_channels,score_num_layers,score_dropout,product,epochs,train_time,test_time,params
cora_runopd29ogz_GCN_Variant,94.28,95.2,97.05,97.79,98.71,99.63,95.2,94.28,95.2,97.05,97.79,98.71,99.63,99.45,99.56,97.05,64,32,1024,0.1,1,0.1,0.0089,3,2,64,1,3,0.1,inner,2000,0.2912123203277588,0.3315377235412597,91776
cora_runopd29ogz_GCN_Variant,94.28,95.2,95.94,97.79,98.34,99.63,95.2,94.28,95.2,95.94,97.79,98.34,99.63,99.45,99.56,97.05,64,32,1024,0.1,1,0.1,0.0089,3,2,64,1,3,0.1,dot,2000,0.5594782829284668,0.5917198657989502,100161
cora_runopd29ogz_GCN_Variant,94.28,95.2,95.94,97.79,98.34,99.63,95.2,94.28,95.2,95.94,97.79,98.34,99.63,99.45,99.56,97.05,64,32,1024,0.1,2,0.1,0.0089,3,2,64,1,3,0.1,inner,2000,0.3474464416503906,0.361515998840332,48000
cora_runopd29ogz_GCN_Variant,94.28,95.2,95.94,97.79,98.34,99.63,95.2,94.28,95.2,95.94,97.79,98.34,99.63,99.45,99.56,97.05,64,32,1024,0.1,2,0.1,0.0089,3,2,64,1,3,0.1,dot,2000,0.7157952785491943,0.7234890460968018,56385
cora_runopd29ogz_GCN_Variant,94.28,95.2,95.94,97.79,98.34,99.63,95.2,94.28,95.2,95.94,97.79,98.34,99.63,99.45,99.56,97.05,64,32,1024,0.1,3,0.1,0.0089,3,2,64,1,3,0.1,inner,2000,0.7119455337524414,0.7197527885437012,49056
cora_runopd29ogz_GCN_Variant,94.28,95.2,95.94,97.79,98.34,99.63,95.2,94.28,95.2,95.94,97.79,98.34,99.63,99.45,99.56,97.05,64,32,1024,0.1,3,0.1,0.0089,3,2,64,1,3,0.1,dot,2000,0.5618677139282227,0.6003503799438477,57441
cora_runopd29ogz_GCN_Variant,94.28,95.2,95.94,97.79,98.34,99.63,95.2,94.28,95.2,95.94,97.79,98.34,99.63,99.45,99.56,97.05,64,64,1024,0.1,1,0.1,0.0089,3,2,64,1,3,0.1,inner,2000,0.2981224060058594,0.3125317096710205,91776
cora_runopd29ogz_GCN_Variant,94.28,94.65,95.94,97.79,98.71,99.08,95.2,94.28,94.65,95.94,97.79,98.71,99.08,99.27,99.35,97.05,64,64,1024,0.1,1,0.1,0.0089,3,2,64,1,3,0.1,dot,2000,0.6340360641479492,0.6874949932098389,100161
cora_runopd29ogz_GCN_Variant,94.28,94.65,95.94,97.79,98.71,99.08,95.2,94.28,94.65,95.94,97.79,98.71,99.08,99.27,99.35,97.05,64,64,1024,0.1,2,0.1,0.0089,3,2,64,1,3,0.1,inner,2000,0.556830883026123,0.592170000076294,95936
cora_runopd29ogz_GCN_Variant,94.28,94.65,95.94,97.79,98.71,99.08,95.2,94.28,94.65,95.94,97.79,98.71,99.08,99.27,99.35,97.05,64,64,1024,0.1,2,0.1,0.0089,3,2,64,1,3,0.1,dot,2000,0.2443156242370605,0.2623562812805176,104321
cora_runopd29ogz_GCN_Variant,94.28,94.65,95.94,97.79,98.71,99.08,95.2,94.28,94.65,95.94,97.79,98.71,99.08,99.27,99.35,97.05,64,64,1024,0.1,3,0.1,0.0089,3,2,64,1,3,0.1,inner,2000,0.6457781791687012,0.6538143157958984,100096
cora_runopd29ogz_GCN_Variant,94.28,94.65,95.94,97.79,98.71,99.08,95.2,94.28,94.65,95.94,97.79,98.71,99.08,99.27,99.35,97.05,64,64,1024,0.1,3,0.1,0.0089,3,2,64,1,3,0.1,dot,2000,0.6332001686096191,0.6485271453857422,108481
cora_runulkqou0b_GCN_Variant,26.75,62.73,85.79,93.17,98.52,99.63,63.18,26.75,62.73,85.79,93.17,98.52,99.63,98.94,98.97,85.79,32,32,1024,0.1,1,0.1,0.0089,3,2,64,1,3,0.1,inner,2000,0.2893822193145752,0.296398401260376,45888
cora_runulkqou0b_GCN_Variant,95.57,95.39,97.05,97.6,98.71,98.71,95.52,95.57,95.39,97.05,97.6,98.71,98.71,99.55,99.57,97.23,32,32,1024,0.1,1,0.1,0.0089,3,2,64,1,3,0.1,dot,2000,0.1801109313964843,0.18784761428833,52225
cora_runulkqou0b_GCN_Variant,95.57,95.39,97.05,97.6,98.71,98.71,95.52,95.57,95.39,97.05,97.6,98.71,98.71,99.55,99.57,97.23,32,32,1024,0.1,2,0.1,0.0089,3,2,64,1,3,0.1,inner,2000,0.4512603282928467,0.497699499130249,46944
cora_runulkqou0b_GCN_Variant,95.57,95.39,97.05,97.6,98.71,98.71,95.52,95.57,95.39,97.05,97.6,98.71,98.71,99.55,99.57,97.23,32,32,1024,0.1,2,0.1,0.0089,3,2,64,1,3,0.1,dot,2000,0.4982571601867676,0.511648416519165,53281
cora_runulkqou0b_GCN_Variant,95.57,95.39,97.05,97.6,98.71,98.71,95.52,95.57,95.39,97.05,97.6,98.71,98.71,99.55,99.57,97.23,32,32,1024,0.1,3,0.1,0.0089,3,2,64,1,3,0.1,inner,2000,1.138962984085083,1.1467905044555664,48000
cora_runulkqou0b_GCN_Variant,95.57,95.39,97.05,97.6,98.71,98.71,95.52,95.57,95.39,97.05,97.6,98.71,98.71,99.55,99.57,97.23,32,32,1024,0.1,3,0.1,0.0089,3,2,64,1,3,0.1,dot,2000,0.7680134773254395,0.8074238300323486,54337
cora_runulkqou0b_GCN_Variant,95.57,95.39,97.05,97.6,98.71,98.71,95.52,95.57,95.39,97.05,97.6,98.71,98.71,99.55,99.57,97.23,32,64,1024,0.1,1,0.1,0.0089,3,2,64,1,3,0.1,inner,2000,0.4922068119049072,0.4997339248657226,45888
cora_runulkqou0b_GCN_Variant,95.57,95.57,96.49,97.79,98.89,99.26,95.52,95.57,95.57,96.49,97.79,98.89,99.26,99.55,99.57,96.86,32,64,1024,0.1,1,0.1,0.0089,3,2,64,1,3,0.1,dot,2000,0.801478385925293,0.816215991973877,52225
cora_runulkqou0b_GCN_Variant,95.57,95.57,96.49,97.79,98.89,99.26,95.52,95.57,95.57,96.49,97.79,98.89,99.26,99.55,99.57,96.86,32,64,1024,0.1,2,0.1,0.0089,3,2,64,1,3,0.1,inner,2000,0.4266297817230224,0.4500997066497803,93856
cora_runulkqou0b_GCN_Variant,95.57,95.57,96.49,97.79,98.89,99.26,95.52,95.57,95.57,96.49,97.79,98.89,99.26,99.55,99.57,96.86,32,64,1024,0.1,2,0.1,0.0089,3,2,64,1,3,0.1,dot,2000,0.6301426887512207,0.6519205570220947,100193
cora_runulkqou0b_GCN_Variant,95.57,95.57,96.49,97.79,98.89,99.26,95.52,95.57,95.57,96.49,97.79,98.89,99.26,99.55,99.57,96.86,32,64,1024,0.1,3,0.1,0.0089,3,2,64,1,3,0.1,inner,2000,0.5429322719573975,0.5591776371002197,98016
cora_runulkqou0b_GCN_Variant,95.57,95.57,96.49,97.79,98.89,99.26,95.52,95.57,95.57,96.49,97.79,98.89,99.26,99.55,99.57,96.86,32,64,1024,0.1,3,0.1,0.0089,3,2,64,1,3,0.1,dot,2000,0.707686185836792,0.7311525344848633,104353
cora_runulkqou0b_GCN_Variant,95.57,95.57,96.49,97.79,98.89,99.26,95.52,95.57,95.57,96.49,97.79,98.89,99.26,99.55,99.57,96.86,64,32,1024,0.1,1,0.1,0.0089,3,2,64,1,3,0.1,inner,2000,0.5775110721588135,0.5840537548065186,91776
cora_runulkqou0b_GCN_Variant,91.88,92.99,96.31,97.79,98.34,99.26,93.2,91.88,92.99,96.31,97.79,98.34,99.26,99.54,99.61,96.86,64,32,1024,0.1,1,0.1,0.0089,3,2,64,1,3,0.1,dot,2000,0.7318956851959229,0.7396132946014404,100161
cora_runulkqou0b_GCN_Variant,91.88,92.99,96.31,97.79,98.34,99.26,93.2,91.88,92.99,96.31,97.79,98.34,99.26,99.54,99.61,96.86,64,32,1024,0.1,2,0.1,0.0089,3,2,64,1,3,0.1,inner,2000,0.5560884475708008,0.7841928005218506,48000
cora_runulkqou0b_GCN_Variant,91.88,92.99,96.31,97.79,98.34,99.26,93.2,91.88,92.99,96.31,97.79,98.34,99.26,99.54,99.61,96.86,64,32,1024,0.1,2,0.1,0.0089,3,2,64,1,3,0.1,dot,2000,0.8409278392791748,0.8902921676635742,56385
Best,95.57,96.49,98.15,98.15,98.89,99.63,95.52,95.57,96.49,98.15,98.15,98.89,99.63,99.57,99.65,97.6,64,64,1024,0.1,3,0.1,0.015,3,2,,1,3,0.1,inner,2000,1.138962984085083,1.1467905044555664,108481
